Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,clasificacion_sku,Margen_Bruto,Brecha_Entrega
TRX-12817,PROD-2343,2025-04-30,8.0,599.62,25.42,7,En Camino,Bucaramanga,Físico,Laptops,6.0,1102.82,109.0,5.0,Zona_Franca,2025-06-27,Catalogo oficial,-4051.0199999999995,2.0
TRX-12818,PROD-3131,2024-11-22,7.0,1392.01,30.74,5,Entregado,Ventas_Web,WhatsApp,Laptops,1905.0,224.55,108.0,5.0,Norte,2025-11-12,Catalogo oficial,8141.48,0.0
TRX-12819,PROD-2809,2025-07-26,14.0,1642.24,64.03,1,Retrasado,Bogotá,Online,Tablets,400.0,737.93,285.0,27.5,Norte,2025-07-18,Catalogo oficial,12596.310000000001,-26.5
TRX-12820,PROD-1476,2025-03-07,2.0,1803.82,51.93,21,,Cali,Físico,Laptops,795.0,173.33,123.0,5.0,Zona_Franca,2025-08-16,Catalogo oficial,3209.0499999999997,16.0
TRX-12821,PROD-3786,2024-10-04,14.0,221.53,75.29,24,Retrasado,Medellín,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-12822,PROD-1841,2025-04-26,8.0,1787.1,75.27,26,Entregado,Ventas_Web,App,Sin especificar,1853.0,1137.3,115.0,27.5,BOD-EXT-99,2024-08-13,Catalogo oficial,5123.129999999999,-1.5
TRX-12823,PROD-3936,2024-12-08,3.0,402.53,50.81,8,Devuelto,Bucaramanga,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-12824,PROD-3388,2025-05-12,6.0,1476.44,48.16,29,Perdido,Bogotá,Físico,Smartphones,1300.0,717.98,274.0,10.0,Norte,2025-07-14,Catalogo oficial,4502.599999999999,19.0
TRX-12825,PROD-3002,2025-01-12,10.0,1460.41,79.83,18,En Camino,Barranquilla,App,Laptops,226.0,1372.09,128.0,27.5,BOD-EXT-99,2024-04-22,Catalogo oficial,803.3700000000008,-9.5
TRX-12826,PROD-1372,2024-11-27,7.0,26.92,23.34,13,Perdido,Bogotá,Online,Tablets,1326.0,108.2,175.0,10.0,Occidente,2024-12-18,Catalogo oficial,-592.3,3.0
TRX-12827,PROD-3090,2025-03-23,12.0,449.04,19.46,17,En Camino,Ventas_Web,Online,Tablets,1571.0,594.22,119.0,27.5,BOD-EXT-99,2024-10-24,Catalogo oficial,-1761.62,-10.5
TRX-12828,PROD-2824,2025-11-19,6.0,988.9,68.15,2,Perdido,Bogotá,WhatsApp,Monitores,0.0,722.78,258.0,0.0,Occidente,2025-10-01,Catalogo oficial,1528.5699999999997,2.0
TRX-12829,PROD-1227,2025-04-14,5.0,845.87,43.9,6,Perdido,Bogotá,Online,Laptops,763.0,59.25,231.0,10.0,Zona_Franca,2025-12-13,Catalogo oficial,3889.2000000000003,-4.0
TRX-12830,PROD-2857,2025-11-19,4.0,1837.96,72.45,29,En Camino,Cali,Físico,Laptops,1487.0,1308.6,157.0,10.0,BOD-EXT-99,2025-07-12,Catalogo oficial,2044.9900000000007,19.0
TRX-12831,PROD-1540,2025-09-28,2.0,725.88,29.38,21,,Medellín,Online,Smartphones,1741.0,1108.82,202.0,5.0,Sur,2025-04-22,Catalogo oficial,-795.26,16.0
TRX-12832,PROD-3102,2025-04-16,9.0,1874.6,53.06,4,En Camino,Bogotá,WhatsApp,Monitores,1205.0,1238.53,172.0,27.5,Sur,2024-08-29,Catalogo oficial,5671.569999999998,-23.5
TRX-12833,PROD-2701,2025-07-05,14.0,924.26,35.86,8,Retrasado,Bucaramanga,Online,Laptops,630.0,696.0,238.0,3.0,Zona_Franca,2024-07-20,Catalogo oficial,3159.779999999999,5.0
TRX-12834,PROD-2871,2025-01-05,7.0,1929.06,90.18,15,Devuelto,Bucaramanga,WhatsApp,Monitores,1256.0,213.13,236.0,5.0,Norte,2024-04-21,Catalogo oficial,11921.33,10.0
TRX-12835,PROD-3309,2025-05-22,7.0,1477.34,45.06,5,Devuelto,Ventas_Web,Físico,Smartphones,1778.0,154.71,235.0,3.0,BOD-EXT-99,2024-08-31,Catalogo oficial,9213.349999999999,2.0
TRX-12836,PROD-1236,2025-05-15,4.0,1660.38,61.14,20,Retrasado,Bogotá,App,Laptops,524.0,630.31,295.0,5.0,Zona_Franca,2025-03-18,Catalogo oficial,4059.140000000001,15.0
TRX-12837,PROD-3288,2025-03-17,14.0,218.71,15.13,29,,Bogotá,Online,Monitores,1560.0,1282.69,153.0,10.0,Norte,2024-06-04,Catalogo oficial,-14910.85,19.0
TRX-12838,PROD-2893,2025-04-21,5.0,1176.42,21.99,11,Perdido,Medellín,WhatsApp,Smartphones,1422.0,1372.14,181.0,5.0,Norte,2024-03-18,Catalogo oficial,-1000.5900000000001,6.0
TRX-12839,PROD-3755,2024-10-23,6.0,293.97,8.41,8,,Bucaramanga,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-12840,PROD-2262,2025-05-15,12.0,602.27,45.32,28,,Bucaramanga,App,Smartphones,332.0,1125.36,197.0,0.0,BOD-EXT-99,2025-11-19,Catalogo oficial,-6322.4,28.0
TRX-12841,PROD-3962,2025-05-22,11.0,1250.9,98.95,17,En Camino,Cali,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-12842,PROD-1089,2026-01-26,12.0,1455.19,88.02,9,Entregado,Barranquilla,App,Tablets,644.0,1005.06,147.0,0.0,Norte,2024-07-11,Catalogo oficial,5313.539999999999,9.0
TRX-12843,PROD-2621,2025-02-22,2.0,87.98,65.13,18,Perdido,Bucaramanga,Online,Tablets,1827.0,741.63,298.0,5.0,Norte,2025-04-29,Catalogo oficial,-1372.4299999999998,13.0
TRX-12844,PROD-2042,2025-04-06,4.0,1066.58,51.605000000000004,14,Devuelto,Barranquilla,App,Smartphones,1277.0,1273.63,214.0,5.0,Norte,2024-04-19,Catalogo oficial,-879.8050000000003,9.0
TRX-12845,PROD-1012,2026-02-02,13.0,1134.97,86.8,24,En Camino,Barranquilla,App,Smartphones,344.0,1018.41,267.0,5.0,Norte,2026-01-26,Catalogo oficial,1428.4800000000014,19.0
TRX-12846,PROD-1892,2025-12-01,4.0,166.87,61.45,9,Retrasado,Bucaramanga,App,Laptops,0.0,354.05,124.0,3.0,Occidente,2024-06-07,Catalogo oficial,-810.1700000000001,6.0
TRX-12847,PROD-3368,2025-06-18,12.0,1006.37,40.03,10,,Medellín,Online,Monitores,1412.0,621.58,102.0,5.0,Norte,2025-03-20,Catalogo oficial,4577.45,5.0
TRX-12848,PROD-1299,2026-01-19,13.0,1430.55,21.49,24,Perdido,Medellín,Físico,Sin especificar,1129.0,1235.09,265.0,27.5,Sur,2025-07-04,Catalogo oficial,2519.49,-3.5
TRX-12849,PROD-1185,2025-12-13,4.0,115.92,67.04,25,Entregado,Cali,App,Monitores,1008.0,623.13,274.0,5.0,Occidente,2024-06-30,Catalogo oficial,-2095.88,20.0
TRX-12850,PROD-2735,2025-10-11,7.0,1522.93,23.34,20,Perdido,Bogotá,Físico,Sin especificar,1772.0,328.77,260.0,3.0,Norte,2025-12-24,Catalogo oficial,8335.78,17.0
TRX-12851,PROD-2411,2025-03-11,13.0,1157.09,44.66,27,Retrasado,Medellín,App,Tablets,303.0,1273.79,216.0,10.0,Norte,2024-07-13,Catalogo oficial,-1561.760000000002,17.0
TRX-12852,PROD-3868,2025-12-04,7.0,1668.12,83.45,2,Entregado,Medellín,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-12853,PROD-1261,2025-09-14,7.0,443.94,17.28,3,Perdido,Ventas_Web,Online,Laptops,1913.0,1009.49,271.0,5.0,Norte,2025-10-20,Catalogo oficial,-3976.13,-2.0
TRX-12854,PROD-3216,2025-08-11,7.0,1668.21,17.26,29,Retrasado,Bogotá,App,Laptops,1944.0,837.26,181.0,5.0,Sur,2025-05-31,Catalogo oficial,5799.390000000001,24.0
TRX-12855,PROD-1246,2025-08-24,2.0,198.18,26.32,24,Perdido,Medellín,WhatsApp,Laptops,950.0,312.72,202.0,3.0,BOD-EXT-99,2025-06-03,Catalogo oficial,-255.4000000000001,21.0
TRX-12856,PROD-1282,2026-01-09,5.0,813.62,51.605000000000004,5,En Camino,Ventas_Web,App,Laptops,285.0,108.37,252.0,5.0,Sur,2024-03-25,Catalogo oficial,3474.645,0.0
TRX-12857,PROD-2933,2025-05-12,10.0,406.97,57.43,27,Perdido,Bucaramanga,Físico,Smartphones,10.0,848.33,244.0,5.0,BOD-EXT-99,2024-03-05,Catalogo oficial,-4471.030000000001,22.0
TRX-12858,PROD-1129,2025-03-25,2.0,1753.28,28.91,4,,Bogotá,WhatsApp,Accesorios,743.0,416.64,299.0,27.5,BOD-EXT-99,2025-09-05,Catalogo oficial,2644.37,-23.5
TRX-12859,PROD-2175,2025-09-16,5.0,1412.79,52.8,3,Retrasado,Bogotá,Online,Smartphones,1041.0,956.88,103.0,27.5,Zona_Franca,2024-07-08,Catalogo oficial,2226.75,-24.5
TRX-12860,PROD-2674,2025-06-24,12.0,60.47,33.69,27,Devuelto,Medellín,WhatsApp,Laptops,354.0,772.58,199.0,3.0,BOD-EXT-99,2024-09-07,Catalogo oficial,-8579.010000000002,24.0
TRX-12861,PROD-1737,2025-11-26,6.0,28.95,53.09,19,Retrasado,Cali,WhatsApp,Monitores,1020.0,919.07,265.0,5.0,Sur,2024-04-05,Catalogo oficial,-5393.81,14.0
TRX-12862,PROD-1554,2025-10-26,3.0,589.59,31.37,10,Perdido,Ventas_Web,WhatsApp,Laptops,0.0,530.46,160.0,5.0,Occidente,2024-08-23,Catalogo oficial,146.01999999999998,5.0
TRX-12863,PROD-3627,2024-10-24,6.0,295.13,98.1,26,En Camino,Ventas_Web,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-12864,PROD-3987,2025-03-18,5.0,1264.31,51.81,7,Devuelto,Medellín,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-12865,PROD-3645,2025-11-01,4.0,1330.96,75.65,27,,Bucaramanga,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-12866,PROD-2721,2024-11-26,10.0,1884.48,71.55,12,Retrasado,Bucaramanga,WhatsApp,Smartphones,1799.0,1451.6,269.0,27.5,Zona_Franca,2025-01-14,Catalogo oficial,4257.25,-15.5
TRX-12867,PROD-2533,2025-04-08,9.0,1904.56,51.6,8,Devuelto,Medellín,Físico,Monitores,174.0,381.08,291.0,5.0,Occidente,2025-07-07,Catalogo oficial,13659.720000000001,3.0
TRX-12868,PROD-2566,2024-10-19,11.0,1321.2,51.93,29,En Camino,Bucaramanga,Físico,Monitores,165.0,1451.72,123.0,5.0,Norte,2024-09-19,Catalogo oficial,-1487.6499999999996,24.0
TRX-12869,PROD-2837,2025-02-20,14.0,21.29,27.69,5,,Bogotá,Físico,Accesorios,310.0,987.29,142.0,3.0,Norte,2025-12-08,Catalogo oficial,-13551.69,2.0
TRX-12870,PROD-2546,2025-07-22,8.0,724.41,53.52,24,Entregado,Bogotá,Online,Sin especificar,1077.0,658.04,191.0,27.5,Occidente,2025-03-16,Catalogo oficial,477.4399999999996,-3.5
TRX-12871,PROD-2538,2026-01-14,12.0,1031.15,69.69,13,Devuelto,Barranquilla,WhatsApp,Laptops,144.0,564.46,225.0,5.0,Sur,2025-01-22,Catalogo oficial,5530.590000000001,8.0
TRX-12872,PROD-1328,2025-06-17,7.0,1003.37,48.69,9,Retrasado,Bogotá,App,Sin especificar,1606.0,330.48,118.0,10.0,Zona_Franca,2024-05-31,Catalogo oficial,4661.54,-1.0
TRX-12873,PROD-3796,2024-12-16,11.0,1210.65,12.78,4,En Camino,Medellín,Online,,,,,,,,SKU fantasma - sin inventario,,
TRX-12874,PROD-3710,2026-02-04,1.0,1921.5,6.71,2,Retrasado,Ventas_Web,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-12875,PROD-3208,2024-11-27,9.0,1771.53,36.15,5,En Camino,Medellín,WhatsApp,Tablets,1424.0,328.86,105.0,5.0,Zona_Franca,2025-03-28,Catalogo oficial,12947.880000000001,0.0
TRX-12876,PROD-1544,2025-02-02,9.0,226.73,19.27,2,Retrasado,Bogotá,WhatsApp,Laptops,495.0,325.41,206.0,0.0,Occidente,2024-10-18,Catalogo oficial,-907.3900000000001,2.0
TRX-12877,PROD-3676,2025-10-20,6.0,539.3,91.09,26,En Camino,Ventas_Web,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-12878,PROD-2424,2025-10-31,7.0,1667.89,21.7,18,Perdido,Cali,Físico,Sin especificar,1805.0,1451.1,215.0,5.0,Zona_Franca,2025-09-25,Catalogo oficial,1495.8300000000017,13.0
TRX-12879,PROD-1485,2025-09-23,13.0,1650.37,42.46,6,Retrasado,Cali,WhatsApp,Laptops,1903.0,306.5,221.0,3.0,Occidente,2025-06-26,Catalogo oficial,17427.85,3.0
TRX-12880,PROD-1731,2024-12-13,3.0,557.99,51.605000000000004,26,En Camino,Bogotá,App,Laptops,1786.0,652.39,101.0,5.0,Norte,2024-09-18,Catalogo oficial,-334.80500000000006,21.0
TRX-12881,PROD-3200,2025-10-08,5.0,1463.87,72.65,11,Entregado,Medellín,Online,Monitores,940.5,754.53,271.0,27.5,BOD-EXT-99,2025-09-27,Catalogo oficial,3474.0499999999997,-16.5
TRX-12882,PROD-2609,2025-08-07,7.0,1347.35,82.47,10,En Camino,Medellín,App,Smartphones,568.0,1173.0,155.0,3.0,Zona_Franca,2024-12-28,Catalogo oficial,1137.9799999999996,7.0
TRX-12883,PROD-3166,2026-01-05,1.0,952.31,50.38,1,Entregado,Bucaramanga,Online,Sin especificar,333.0,1441.63,111.0,10.0,Norte,2025-04-18,Catalogo oficial,-539.7000000000003,-9.0
TRX-12884,PROD-1521,2025-08-16,12.0,410.9,22.21,2,,Bucaramanga,Online,Smartphones,1156.0,899.07,115.0,5.0,Norte,2025-12-27,Catalogo oficial,-5880.25,-3.0
TRX-12885,PROD-3981,2024-12-29,1.0,1778.4,30.74,21,Devuelto,Ventas_Web,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-12886,PROD-1912,2024-12-04,5.0,1358.92,44.8,10,En Camino,Barranquilla,Online,Monitores,1479.0,386.73,263.0,27.5,Zona_Franca,2024-12-04,Catalogo oficial,4816.150000000001,-17.5
TRX-12887,PROD-1014,2025-08-15,9.0,346.3,39.64,5,Devuelto,Medellín,WhatsApp,Sin especificar,21.0,434.97,123.0,0.0,BOD-EXT-99,2025-09-06,Catalogo oficial,-837.6700000000001,5.0
TRX-12888,PROD-1093,2024-10-22,7.0,1412.56,38.12,26,Devuelto,Ventas_Web,App,Laptops,498.0,1002.69,177.0,0.0,Sur,2024-11-12,Catalogo oficial,2830.9700000000003,26.0
TRX-12889,PROD-2222,2025-01-25,1.0,1485.45,17.53,12,Perdido,Bogotá,Físico,Laptops,1004.0,348.4,158.0,10.0,Occidente,2025-04-13,Catalogo oficial,1119.52,2.0
TRX-12890,PROD-2896,2025-04-20,13.0,1774.89,91.76,19,,Barranquilla,Online,Laptops,980.0,575.33,101.0,3.0,Norte,2025-07-08,Catalogo oficial,15502.519999999999,16.0
TRX-12891,PROD-3758,2026-01-10,13.0,453.45,7.83,21,En Camino,Cali,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-12892,PROD-3945,2025-06-21,12.0,1977.62,51.93,25,Perdido,Bogotá,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-12893,PROD-3230,2025-04-23,5.0,315.25,46.8,2,,Bogotá,Online,Laptops,288.0,172.11,194.0,5.0,Sur,2025-02-01,Catalogo oficial,668.9,-3.0
TRX-12894,PROD-2737,2025-02-02,8.0,1205.37,98.13,29,Perdido,Ventas_Web,App,Smartphones,203.0,1463.61,226.0,5.0,Norte,2025-08-05,Catalogo oficial,-2164.0499999999993,24.0
TRX-12895,PROD-3178,2025-02-26,8.0,1317.78,67.67,6,Devuelto,Bucaramanga,Online,Smartphones,787.0,662.9,113.0,5.0,Sur,2024-03-11,Catalogo oficial,5171.37,1.0
TRX-12896,PROD-2553,2024-11-08,12.0,843.72,38.76,15,Retrasado,Ventas_Web,App,Accesorios,227.0,105.68,286.0,5.0,Occidente,2025-10-17,Catalogo oficial,8817.72,10.0
TRX-12897,PROD-1940,2025-09-14,2.0,955.33,18.88,8,Devuelto,Bogotá,App,Accesorios,1648.0,1039.68,160.0,27.5,BOD-EXT-99,2024-08-02,Catalogo oficial,-187.58000000000015,-19.5
TRX-12898,PROD-2013,2025-09-20,7.0,1782.91,96.57,16,,Medellín,App,Smartphones,883.0,250.64,171.0,10.0,Norte,2024-07-11,Catalogo oficial,10629.320000000002,6.0
TRX-12899,PROD-2886,2025-10-09,10.0,1294.1,6.33,19,,Bucaramanga,App,Tablets,509.0,144.65,240.0,27.5,Sur,2025-02-16,Catalogo oficial,11488.17,-8.5
TRX-12900,PROD-2417,2024-10-14,9.0,999.03,69.73,18,Devuelto,Bogotá,WhatsApp,Smartphones,1834.0,877.82,162.0,3.0,Sur,2024-10-15,Catalogo oficial,1021.1600000000008,15.0
TRX-12901,PROD-1635,2025-12-28,5.0,265.42,88.61,27,,Barranquilla,WhatsApp,Tablets,611.0,891.94,147.0,5.0,BOD-EXT-99,2025-06-04,Catalogo oficial,-3221.21,22.0
TRX-12902,PROD-2129,2025-12-07,9.0,24.6,7.39,17,Entregado,Bogotá,WhatsApp,Tablets,0.0,1165.69,130.0,27.5,Occidente,2025-01-08,Catalogo oficial,-10277.2,-10.5
TRX-12903,PROD-1772,2024-12-14,3.0,258.69,73.89,29,Retrasado,Barranquilla,Físico,Laptops,137.0,252.98,125.0,0.0,Zona_Franca,2026-01-07,Catalogo oficial,-56.75999999999999,29.0
TRX-12904,PROD-3969,2025-11-15,1.0,1912.81,51.605000000000004,1,Devuelto,Medellín,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-12905,PROD-1462,2026-01-07,13.0,1530.53,99.89,11,Retrasado,Cali,Online,Laptops,1083.0,632.94,138.0,3.0,Norte,2025-08-29,Catalogo oficial,11568.779999999999,8.0
TRX-12906,PROD-1131,2025-05-14,4.0,1934.56,65.77,4,Entregado,Medellín,Físico,Monitores,1572.0,570.85,287.0,10.0,Norte,2025-01-15,Catalogo oficial,5389.07,-6.0
TRX-12907,PROD-3704,2024-11-21,7.0,81.06,44.39,28,Retrasado,Bogotá,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-12908,PROD-2717,2025-12-20,1.0,1363.64,88.07,6,En Camino,Medellín,Físico,Smartphones,1484.0,1439.3,135.0,5.0,Zona_Franca,2026-01-20,Catalogo oficial,-163.7299999999998,1.0
TRX-12909,PROD-3518,2025-03-29,2.0,98.14,57.65,7,Entregado,Cali,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-12910,PROD-1064,2024-11-19,14.0,1566.29,76.2,29,Retrasado,Bogotá,Online,Smartphones,1663.0,1332.65,106.0,5.0,BOD-EXT-99,2025-08-02,Catalogo oficial,3194.7599999999948,24.0
TRX-12911,PROD-1985,2025-06-08,5.0,768.09,60.84,8,Perdido,Barranquilla,App,Tablets,91.0,576.33,297.0,10.0,Norte,2024-03-11,Catalogo oficial,897.96,-2.0
TRX-12912,PROD-1844,2025-03-03,9.0,200.57,8.64,24,Retrasado,Medellín,Online,Monitores,537.0,312.14,136.0,27.5,BOD-EXT-99,2024-08-17,Catalogo oficial,-1012.7699999999998,-3.5
TRX-12913,PROD-1275,2025-07-20,14.0,1140.41,25.25,10,Entregado,Barranquilla,App,Accesorios,977.5,882.23,239.0,27.5,BOD-EXT-99,2024-06-01,Catalogo oficial,3589.2700000000004,-17.5
TRX-12914,PROD-1413,2025-07-25,1.0,567.44,12.48,17,Perdido,Bogotá,Físico,Laptops,405.0,424.96,230.0,3.0,BOD-EXT-99,2024-05-11,Catalogo oficial,130.00000000000006,14.0
TRX-12915,PROD-3432,2024-09-24,12.0,1322.55,15.14,12,,Medellín,Físico,Tablets,1228.0,1484.23,299.0,3.0,Zona_Franca,2025-02-24,Catalogo oficial,-1955.300000000003,9.0
TRX-12916,PROD-1137,2025-06-20,4.0,1319.77,53.06,8,Retrasado,Cali,WhatsApp,Laptops,1475.0,1218.29,246.0,3.0,Occidente,2024-06-09,Catalogo oficial,352.8599999999997,5.0
TRX-12917,PROD-2828,2025-11-17,12.0,1412.96,6.46,12,Retrasado,Barranquilla,WhatsApp,Laptops,401.0,1076.05,153.0,5.0,Norte,2024-12-29,Catalogo oficial,4036.4600000000028,7.0
TRX-12918,PROD-3448,2025-02-12,14.0,1985.01,45.01,26,Entregado,Bogotá,Físico,Sin especificar,1983.0,162.35,155.0,5.0,BOD-EXT-99,2025-12-29,Catalogo oficial,25472.23,21.0
TRX-12919,PROD-3752,2025-03-29,3.0,779.53,21.97,17,Perdido,Cali,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-12920,PROD-3880,2025-09-09,14.0,935.98,86.29,3,Perdido,Bogotá,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-12921,PROD-1199,2025-08-29,5.0,1611.18,76.25,14,Retrasado,Cali,Físico,Smartphones,1196.0,1334.96,214.0,27.5,Occidente,2024-11-26,Catalogo oficial,1304.8500000000004,-13.5
TRX-12922,PROD-2002,2025-12-14,5.0,1160.96,59.45,12,,Cali,App,Laptops,32.0,65.54,173.0,5.0,BOD-EXT-99,2025-12-31,Catalogo oficial,5417.650000000001,7.0
TRX-12923,PROD-1181,2025-12-31,10.0,84.14,51.46,5,En Camino,Medellín,Físico,Smartphones,918.0,649.1,178.0,5.0,Sur,2024-12-23,Catalogo oficial,-5701.06,0.0
TRX-12924,PROD-2647,2026-01-17,2.0,1687.73,29.31,13,Entregado,Bogotá,Online,Accesorios,1953.0,176.1,123.0,5.0,Norte,2024-05-09,Catalogo oficial,2993.95,8.0
TRX-12925,PROD-2797,2025-05-04,5.0,112.48,50.12,11,Entregado,Cali,Físico,Tablets,1805.0,697.17,187.0,5.0,Sur,2025-06-04,Catalogo oficial,-2973.5699999999997,6.0
TRX-12926,PROD-1959,2026-02-02,9.0,349.93,65.92,16,Devuelto,Cali,App,Smartphones,1908.0,1072.31,179.0,0.0,Norte,2025-12-17,Catalogo oficial,-6567.339999999999,16.0
TRX-12927,PROD-3210,2025-09-24,5.0,213.14,79.31,26,Perdido,Barranquilla,App,Monitores,1648.0,406.44,282.0,5.0,Zona_Franca,2024-09-21,Catalogo oficial,-1045.8100000000004,21.0
TRX-12928,PROD-1889,2025-03-21,11.0,165.07,52.475,10,Perdido,Cali,Online,Laptops,232.0,1152.01,170.0,5.0,Norte,2025-03-20,Catalogo oficial,-10908.815,5.0
TRX-12929,PROD-1231,2024-10-15,10.0,61.11,12.76,28,Devuelto,Bogotá,App,Accesorios,1627.0,1106.14,176.0,5.0,Norte,2024-07-16,Catalogo oficial,-10463.060000000001,23.0
TRX-12930,PROD-1573,2025-09-12,2.0,119.51,72.3,24,Retrasado,Medellín,WhatsApp,Tablets,181.0,564.36,294.0,27.5,Sur,2026-01-20,Catalogo oficial,-962.0,-3.5
TRX-12931,PROD-3063,2024-10-29,7.0,890.45,75.56,8,Retrasado,Medellín,Online,Sin especificar,154.0,1479.12,245.0,5.0,BOD-EXT-99,2025-09-04,Catalogo oficial,-4196.249999999999,3.0
TRX-12932,PROD-2184,2025-01-07,6.0,513.18,58.1,6,Entregado,Ventas_Web,Físico,Sin especificar,1478.0,1230.86,138.0,5.0,Sur,2024-08-25,Catalogo oficial,-4364.18,1.0
TRX-12933,PROD-1959,2025-07-16,7.0,261.81,25.36,20,Retrasado,Bogotá,Físico,Smartphones,1908.0,1072.31,179.0,0.0,Norte,2025-12-17,Catalogo oficial,-5698.86,20.0
TRX-12934,PROD-3996,2025-05-09,8.0,1320.82,56.22,20,En Camino,Cali,Físico,,,,,,,,SKU fantasma - sin inventario,,
TRX-12935,PROD-3359,2025-08-01,10.0,459.96,52.76,24,En Camino,Bogotá,App,Laptops,1239.0,1065.5,174.0,5.0,Norte,2026-01-04,Catalogo oficial,-6108.160000000001,19.0
TRX-12936,PROD-2306,2024-12-28,5.0,47.71,50.19,27,En Camino,Bogotá,Físico,Sin especificar,1201.0,881.67,230.0,0.0,Sur,2024-10-31,Catalogo oficial,-4219.989999999999,27.0
TRX-12937,PROD-3365,2025-06-30,2.0,842.66,48.76,3,Devuelto,Ventas_Web,Físico,Smartphones,1316.0,794.6,173.0,0.0,BOD-EXT-99,2025-04-20,Catalogo oficial,47.3599999999999,3.0
TRX-12938,PROD-3449,2025-01-10,7.0,627.76,15.53,24,,Cali,Físico,Monitores,1704.0,76.14,219.0,3.0,BOD-EXT-99,2024-05-06,Catalogo oficial,3845.8099999999995,21.0
TRX-12939,PROD-3754,2024-10-29,7.0,644.02,22.37,20,En Camino,Bucaramanga,WhatsApp,,,,,,,,SKU fantasma - sin inventario,,
TRX-12940,PROD-2313,2024-11-01,8.0,896.09,53.06,10,Devuelto,Ventas_Web,WhatsApp,Monitores,1664.0,1232.83,122.0,0.0,Sur,2026-01-07,Catalogo oficial,-2746.9799999999987,10.0
TRX-12941,PROD-1970,2024-12-16,7.0,1341.14,14.25,25,Entregado,Barranquilla,WhatsApp,Sin especificar,1779.0,294.0,238.0,0.0,BOD-EXT-99,2024-07-06,Catalogo oficial,7315.730000000001,25.0
TRX-12942,PROD-2236,2025-07-21,10.0,1236.79,28.04,28,Entregado,Cali,Físico,Laptops,860.0,1120.0,193.0,0.0,Zona_Franca,2024-05-16,Catalogo oficial,1139.8599999999988,28.0
TRX-12943,PROD-1586,2025-03-29,7.0,1875.15,30.03,18,,Barranquilla,Físico,Laptops,1293.0,1434.12,185.0,27.5,Occidente,2024-12-05,Catalogo oficial,3057.1800000000003,-9.5
TRX-12944,PROD-3704,2025-05-20,14.0,1040.26,28.28,10,En Camino,Barranquilla,App,,,,,,,,SKU fantasma - sin inventario,,
TRX-12945,PROD-3135,2025-09-15,13.0,950.41,25.04,13,Devuelto,Medellín,App,Monitores,1803.0,1272.27,119.0,10.0,Occidente,2024-09-27,Catalogo oficial,-4209.219999999999,3.0
TRX-12946,PROD-1905,2026-01-23,9.0,434.69,74.87,14,En Camino,Bogotá,App,Tablets,1860.0,883.84,136.0,5.0,Zona_Franca,2025-11-22,Catalogo oficial,-4117.22,9.0
TRX-12947,PROD-2693,2025-09-11,8.0,1513.21,82.76,1,,Medellín,App,Smartphones,1962.0,1224.47,161.0,5.0,Norte,2025-07-26,Catalogo oficial,2227.16,-4.0
TRX-12948,PROD-2230,2024-10-11,2.0,290.14,36.08,20,,Bogotá,Físico,Smartphones,1128.0,1378.91,286.0,10.0,Sur,2024-08-24,Catalogo oficial,-2213.62,10.0
TRX-12949,PROD-2127,2025-09-04,2.0,987.35,33.99,15,Retrasado,Bucaramanga,App,Tablets,1306.0,69.18,276.0,10.0,Sur,2025-11-25,Catalogo oficial,1802.35,5.0
TRX-12950,PROD-1249,2025-10-20,7.0,848.43,85.18,25,Devuelto,Bogotá,Online,Smartphones,1304.0,495.46,227.0,3.0,Norte,2024-04-12,Catalogo oficial,2385.6099999999997,22.0
TRX-12951,PROD-3280,2025-08-13,10.0,1320.02,64.27,12,Devuelto,Medellín,Físico,Tablets,481.0,1351.42,296.0,5.0,Norte,2025-04-01,Catalogo oficial,-378.27000000000044,7.0
TRX-12952,PROD-3423,2025-06-10,11.0,1836.07,51.93,16,Devuelto,Barranquilla,Físico,Laptops,1517.0,334.17,174.0,27.5,Sur,2025-12-16,Catalogo oficial,16468.97,-11.5
